movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director,runtime,cast
9089,Home for the Holidays,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.","[35, 18, 10749]","baltimore, thanksgiving, family clan, family conflict, generations conflict, woman director",1995-11-02,6.3,39.0,/3zqlKdOttWyExzopVxglz50Vjxq.jpg,Jodie Foster,103,"Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Claire Danes"
11010,The Postman,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,"[35, 18, 10749]","island, letter, postman, fisherman, poet",1994-09-22,7.6,181.0,/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,Michael Radford,108,"Philippe Noiret, Massimo Troisi, Maria Grazia Cucinotta, Renato Scarpa, Linda Moretti"
11359,The Indian in the Cupboard,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,"[12, 10751, 14]","cupboard, games, puppet, parallel world, toy comes to life",1995-07-14,5.9,136.0,/ozQAmW85tTJu2dhRe3evzyY03Nb.jpg,Frank Oz,96,"Hal Scardino, Litefoot, Lindsay Crouse, Richard Jenkins, Rishi Bhat"
17182,Eye for an Eye,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.","[18, 53]","rape, gun, self-defense, grieving parents",1996-01-12,5.8,65.0,/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg,John Schlesinger,101,"Sally Field, Kiefer Sutherland, Ed Harris, Beverly D'Angelo, Charlayne Woodard"
2054,Mr. Holland's Opus,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","[10402, 18, 10751]","composer, mentor, deaf-mute, musical, apprentice, private life, music, disabled",1995-12-29,6.9,115.0,/kBmwWeSN3ajnYHZ3dSybEobxEPI.jpg,Stephen Herek,137,"Richard Dreyfuss, Glenne Headly, Jay Thomas, Olympia Dukakis, William H. Macy"
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",[35],"date, slang, hip-hop, cousin, parody, hood, gang, social satire, racism, gangster",1996-01-12,6.2,192.0,/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg,Paris Barclay,89,"Shawn Wayans, Marlon Wayans, Tracey Cherelle Jones, Chris Spencer, Vivica A. Fox"
19760,Two If by Sea,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.","[35, 10749]","island, painting, thief, seasickness",1996-01-12,4.5,14.0,/xSfqAMYqrTtDeAjPtYo0S8nc5Zz.jpg,Bill Bennett,96,"Sandra Bullock, Denis Leary, Yaphet Kotto, Stephen Dillane, Tracey Cherelle Jones"
9536,Bio-Dome,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.",[35],"biotope, vegetarian, pollution",1996-01-12,4.4,110.0,/pjSkGZAvksrbO6tGain8PJ3rfC7.jpg,Jason Bloom,88,"Pauly Shore, Stephen Baldwin, Joey Lauren Adams, Teresa Hill, William Atherton"
11525,Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.","[28, 878]","hacker, virtual reality, computer, sword fight",1996-01-12,2.8,32.0,/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,Farhad Mann,92,"Patrick Bergin, Matt Frewer, Austin O'Brien, Ely Pouget, Camille Cooper"
4482,French Twist,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.","[35, 10749]","love triangle, southern france, estate agent, menage a trois, van, woman director",1995-02-08,6.0,43.0,/xlLnHizshGBwMiNrnop2kg2nYzE.jpg,Josiane Balasko,95,"Victoria Abril, Josiane Balasko, Alain Chabat, Ticky Holgado, Catherine Hiegel"
10634,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",[35],"rap music, parent child relationship, rapper, job",1995-04-26,7.0,513.0,/2lReF53F8trkC68piGSfk0JVwWU.jpg,F. Gary Gray,91,"Ice Cube, Chris Tucker, Nia Long, Tom Lister Jr., John Witherspoon"
755,From Dusk Till Dawn,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.","[27, 28, 53, 80]","dancing, brother brother relationship, sexual obsession, showdown, sheriff, eroticism, nudity, bank robber, vampire, holy water, siege, stripper, priest, explosion, extreme violence, bank robbery, preacher, hostage situation, crucifix, recreational vehicle, blood spurting, convenience store, female vampire, mexican american border, nightclub entertainer, boa constrictor",1996-01-19,6.9,1644.0,/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,Robert Rodriguez,108,"George Clooney, Quentin Tarantino, Harvey Keitel, Juliette Lewis, Ernest Liu"
11859,Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her","[28, 53, 10749]","bomb, miami, sex, detective, handcuffs, based on novel, hostage, fbi, kidnapping, russian, kgb, chase, sadism, parking garage, pizza, police protection, psychopath, remake, car crash, conspiracy, on the run, fugitive, shootout, gunfight, sadist, foot chase, police detective, police station, car chase, held at gunpoint, fbi agent, double cross, cult film, computer hacker, machine gun, swat team, grenade launcher, underwater scene, rogue agent, woman lawyer, damsel in distress",1995-11-03,4.1,54.0,/qcxsWOzBaF7MZNNThtRQWQ9Wrdk.jpg,Andrew Sipes,91,"William Baldwin, Cindy Crawford, Steven Berkoff, Christopher McDonald, Miguel Sandoval"
28387,Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.","[35, 18, 10749]",college,1995-10-06,7.0,36.0,/ynAtSpTou7snNOq32djzILw9VCA.jpg,Noah Baumbach,96,"Josh Hamilton, Olivia d'Abo, Carlos Jacott, Eric Stoltz, Chris Eigeman"
48750,Les Miserables,"In France during World War II, a poor and illiterate man, Henri Fortin (Jean-Paul Belmondo), is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.","[18, 36]","paris, nun, boxer, lawyer, jewish",1995-03-22,6.6,8.0,/toQ6BJCiKVSnklpsma2GnJ6KKah.jpg,Claude Lelouch,175,"Jean-Paul Belmondo, Michel Boujenah, Alessandra Martines, Salomé Lelouch, Annie Girardot"
20927,Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.","[18, 10749]","florist, family relationships",1996-01-26,5.1,27.0,/zCXvHCEm8334d0d646ldDkXnKws.jpg,Michael Goldenberg,87,"Christian Slater, Mary Stuart Masterson, Pamela Adlon, Josh Brolin, Brian Tarantina"
36929,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.","[35, 10751]",bully,1996-01-26,3.9,16.0,/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,Steve Miner,90,"Rick Moranis, Tom Arnold, Julianne Phillips, Carol Kane, Jeffrey Tambor"
9102,Screamers,"(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.","[27, 878]","man vs machine, alien planet, struggle for survival",1995-09-08,6.1,154.0,/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,Christian Duguay,108,"Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer, Liliana Komorowska"
27526,The Crossing Guard,"After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.","[18, 53]","loss of daughter, hit-and-run driving , revenge, suspense, independent film, tragedy",1995-11-15,6.1,74.0,/1WOfl9LN4gqpjwWZjGSHW8fCgSZ.jpg,Sean Penn,111,"Jack Nicholson, David Morse, Anjelica Huston, Robin Wright, Piper Laurie"
9623,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.","[18, 53]","jurors, blackmail, court case, son, trial, courtroom",1996-02-02,5.5,91.0,/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,Brian Gibson,118,"Demi Moore, Alec Baldwin, Joseph Gordon-Levitt, Anne Heche, James Gandolfini"
46785,The White Balloon,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,"[10751, 18]","fish, money, celebration, goldfish",1995-01-01,7.5,20.0,/u6jrlgZZx3zSFPDPTVOYpueljgH.jpg,Jafar Panahi,85,"Aida Mohammadkhani, Mohsen Kafili, Fereshteh Sadre Orafaiy, Anna Borkowska, Mohammad Shahani"
400,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,"[18, 80]","father son relationship, bounty hunter, boat, way of life, coffin, denver, godmother, paranoia, hitman, friendship, psychopath, revenge, murder, independent film, mafia, diner, blood, gangster, violence, illegal prostitution, extramarital affair",1995-12-01,6.7,87.0,/3LxYzYybOVpnw0juCSlNL5cj8NK.jpg,Gary Fleder,116,"Andy García, Christopher Lloyd, William Forsythe, Bill Nunn, Treat Williams"
880,Antonia's Line,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.","[18, 35]","suicide, underdog, free love, philosophy, rape, mentally disabled, loss of mother, village life, world war ii, feminism, indian summer , family history, widow, peasant, village, mathematics, freedom, right and justice, single, homosexuality, mother daughter relationship, domestic violence, university, woman director",1995-09-12,7.2,26.0,/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg,Marleen Gorris,102,"Willeke van Ammelrooy, Els Dottermans, Dora van der Groen, Veerle van Overloop, Esther Vriesendorp"
8447,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.","[18, 10749]","class society, rich woman - poor man, scientist, naturalist, insect",1995-09-10,6.3,17.0,/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg,Philip Haas,118,"Mark Rylance, Kristin Scott Thomas, Patsy Kensit, Jeremy Kemp, Douglas Henshall"
